ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2016-04-18,43994,17.21,62.5,80.1,48.0,4.4,0.0,Monday,4
2016-04-19,46075,15.25,65.5,80.1,48.9,8.6,0.0,Tuesday,4
2016-04-20,44547,17.06,58.8,69.1,51.1,10.7,0.0,Wednesday,4
2016-04-21,45570,15.99,58.8,70.0,50.0,8.2,0.0,Thursday,4
2016-04-22,48815,19.97,70.0,78.1,50.0,7.1,0.0,Friday,4
2016-04-23,33647,23.98,66.5,78.1,61.0,8.7,0.14,Saturday,4
2016-04-24,37866,23.7,56.5,69.1,48.0,9.7,0.0,Sunday,4
2016-04-25,42308,17.73,56.6,68.0,48.0,6.5,0.0,Monday,4
2016-04-26,34643,16.31,54.4,68.0,50.0,9.4,0.19,Tuesday,4
2016-04-27,41931,17.22,51.1,57.9,46.4,7.9,0.11,Wednesday,4
2016-04-28,37428,15.52,53.3,60.1,46.9,8.3,0.0,Thursday,4
2016-04-29,34878,18.54,52.0,59.0,48.0,7.8,0.0,Friday,4
2016-04-30,38258,25.19,52.8,63.0,46.9,6.2,0.02,Saturday,4
2016-05-01,10697,14.55,50.1,63.0,46.9,7.3,0.0,Sunday,5
2016-05-02,38537,17.38,50.6,61.0,44.6,6.1,0.15,Monday,5
2016-05-03,22858,16.13,54.5,62.1,45.0,7.3,0.73,Tuesday,5
2016-05-04,31619,13.67,51.3,55.0,48.9,9.0,0.07,Wednesday,5
2016-05-05,39903,15.95,51.8,57.9,46.9,11.6,0.02,Thursday,5
2016-05-06,18860,14.94,52.2,57.9,46.9,13.0,0.38,Friday,5
2016-05-07,31078,20.77,52.3,57.2,48.2,8.7,0.18,Saturday,5
2016-05-08,31197,21.02,55.4,64.9,48.9,9.8,0.07,Sunday,5
2016-05-09,45724,17.35,62.9,73.9,48.9,9.9,0.08,Monday,5
2016-05-10,44849,15.38,59.1,73.9,51.1,7.6,0.0,Tuesday,5
2016-05-11,51181,16.62,63.0,73.9,51.1,5.4,0.0,Wednesday,5
2016-05-12,52273,16.94,66.2,78.1,53.1,5.7,0.0,Thursday,5
2016-05-13,32391,16.22,61.6,78.1,55.9,5.7,0.0,Friday,5
2016-05-14,42063,23.05,66.2,73.0,57.9,6.8,0.25,Saturday,5
2016-05-15,28661,20.69,56.0,73.0,48.0,15.4,0.0,Sunday,5
2016-05-16,42787,17.33,52.8,68.0,44.1,16.9,0.0,Monday,5
2016-05-17,43396,15.65,62.3,68.0,44.1,9.2,0.0,Tuesday,5
2016-05-18,44803,16.13,59.3,69.1,55.0,7.2,0.0,Wednesday,5
2016-05-19,49182,16.15,60.9,71.1,55.0,5.3,0.0,Thursday,5
2016-05-20,52543,18.4,64.4,78.1,55.9,5.7,0.0,Friday,5
2016-05-21,30519,19.7,62.4,78.1,57.0,6.3,0.0,Saturday,5
2016-05-22,37802,19.76,60.7,71.1,54.0,6.5,0.18,Sunday,5
2016-05-23,48578,15.87,65.0,77.0,54.0,6.0,0.11,Monday,5
2016-05-24,34796,14.57,65.6,77.0,55.9,5.3,0.26,Tuesday,5
2016-05-25,53439,16.46,74.4,90.0,60.1,3.9,0.02,Wednesday,5
2016-05-26,52133,15.95,82.2,91.9,60.1,7.2,0.0,Thursday,5
2016-05-27,46937,17.44,76.6,91.9,55.0,7.2,0.0,Friday,5
2016-05-28,34222,21.96,79.9,91.9,66.9,8.4,0.0,Saturday,5
2016-05-29,36877,24.45,80.0,91.9,73.0,9.1,0.0,Sunday,5
2016-05-30,32619,19.59,73.5,87.1,69.1,6.6,1.53,Monday,5
2016-05-31,49756,15.29,76.7,86.0,69.1,7.5,0.0,Tuesday,5
2016-06-01,54665,18.27,76.0,84.0,68.0,6.7,0.0,Wednesday,6
2016-06-02,54401,16.11,68.9,82.9,62.1,9.2,0.0,Thursday,6
2016-06-03,38975,15.67,66.3,73.9,62.1,6.3,0.0,Friday,6
2016-06-04,40977,21.64,72.8,82.9,63.0,5.5,0.02,Saturday,6
2016-06-05,22397,17.38,69.3,82.9,66.0,7.5,0.27,Sunday,6
2016-06-06,52149,16.09,75.1,87.1,66.9,9.1,0.67,Monday,6
2016-06-07,51812,15.05,79.3,87.1,68.0,9.1,0.0,Tuesday,6
2016-06-08,42250,13.55,64.9,87.1,55.0,13.0,0.01,Wednesday,6
2016-06-09,52905,15.76,63.6,73.9,55.0,17.1,0.44,Thursday,6
2016-06-10,53299,16.03,67.9,78.1,55.9,12.0,0.0,Friday,6
2016-06-11,41030,18.5,74.6,90.0,59.0,7.0,0.0,Saturday,6
2016-06-12,40637,19.73,80.2,90.0,64.0,14.0,0.1,Sunday,6
2016-06-13,49069,15.07,66.0,86.0,59.0,16.9,0.0,Monday,6
2016-06-14,54813,15.48,69.0,81.0,59.0,11.2,0.0,Tuesday,6
2016-06-15,55049,15.64,75.3,87.1,60.1,6.2,0.0,Wednesday,6
2016-06-16,46198,14.33,73.3,87.1,66.0,4.4,0.12,Thursday,6
2016-06-17,54236,16.92,71.2,77.0,66.0,6.4,0.0,Friday,6
2016-06-18,48901,20.86,73.0,86.0,63.0,5.3,0.0,Saturday,6
2016-06-19,45270,21.22,75.1,86.0,63.0,7.5,0.0,Sunday,6
2016-06-20,52247,15.86,73.4,84.0,66.0,6.9,0.0,Monday,6
2016-06-21,53564,14.27,80.8,89.1,66.0,10.0,0.0,Tuesday,6
2016-06-22,55749,15.75,77.9,89.1,66.9,8.8,0.0,Wednesday,6
2016-06-23,53206,14.6,74.3,86.0,66.9,6.8,0.0,Thursday,6
2016-06-24,54186,15.93,74.7,84.9,68.0,8.7,0.0,Friday,6
2016-06-25,43000,20.47,73.3,84.9,64.9,8.0,0.0,Saturday,6
2016-06-26,42992,19.89,75.8,86.0,64.9,7.5,0.0,Sunday,6
2016-06-27,47023,14.96,75.7,86.0,69.1,9.9,0.0,Monday,6
2016-06-28,49593,14.71,72.6,84.0,69.1,9.3,0.54,Tuesday,6
2016-06-29,54882,14.84,75.7,87.1,70.0,5.5,0.07,Wednesday,6
2016-06-30,54843,14.29,77.6,87.1,70.0,6.9,0.0,Thursday,6
2016-07-01,39669,17.04,76.9,87.1,70.0,8.4,0.0,Friday,7
2016-07-02,35837,20.69,72.9,81.0,68.0,11.5,0.28,Saturday,7
2016-07-03,35348,23.13,75.4,82.0,68.0,7.3,0.0,Sunday,7
2016-07-04,34860,20.67,76.7,86.0,69.1,7.8,0.0,Monday,7
2016-07-05,43744,14.84,76.0,89.1,69.1,6.3,1.08,Tuesday,7
2016-07-06,51353,14.84,85.8,96.1,69.1,5.3,0.57,Wednesday,7
2016-07-07,48742,14.11,85.1,96.1,77.0,7.3,0.0,Thursday,7
2016-07-08,44419,16.5,78.8,93.0,73.9,6.5,0.02,Friday,7
2016-07-09,38142,17.58,70.3,86.0,66.0,9.0,0.01,Saturday,7
2016-07-10,41991,20.97,73.0,81.0,66.9,7.0,0.41,Sunday,7
2016-07-11,52870,15.01,74.5,82.0,68.5,8.7,0.0,Monday,7
2016-07-12,56537,16.04,76.6,84.0,69.1,8.1,0.0,Tuesday,7
2016-07-13,55486,16.68,78.1,86.0,71.1,8.8,0.0,Wednesday,7
2016-07-14,50350,15.63,80.4,91.0,73.0,7.8,0.0,Thursday,7
2016-07-15,48572,15.1,86.6,91.9,75.0,6.4,0.5,Friday,7
2016-07-16,38406,18.13,84.1,91.9,77.0,8.0,0.0,Saturday,7
2016-07-17,41347,20.47,83.1,93.0,77.0,5.1,0.0,Sunday,7
2016-07-18,43687,15.44,86.3,97.0,77.0,8.5,0.0,Monday,7
2016-07-19,54593,15.41,80.2,97.0,75.9,10.9,0.12,Tuesday,7
2016-07-20,57225,15.27,77.9,88.0,71.1,7.2,0.0,Wednesday,7
2016-07-21,54842,15.43,80.9,91.0,71.1,8.3,0.0,Thursday,7
2016-07-22,49191,15.72,85.1,98.1,75.0,11.3,0.0,Friday,7
2016-07-23,37523,18.09,89.5,99.0,75.9,11.0,0.0,Saturday,7
2016-07-24,39637,21.14,85.2,99.0,75.9,7.0,0.0,Sunday,7
2016-07-25,35379,14.4,84.3,93.9,75.9,8.2,0.02,Monday,7
2016-07-26,52912,15.44,81.7,93.9,75.0,8.3,0.77,Tuesday,7
2016-07-27,54163,15.9,84.5,93.9,75.0,6.6,0.0,Wednesday,7
2016-07-28,50151,14.93,84.7,93.9,77.0,6.1,0.0,Thursday,7
2016-07-29,37703,15.57,78.1,93.9,71.1,8.3,0.89,Friday,7
2016-07-30,27780,17.54,78.4,84.9,71.1,7.2,0.13,Saturday,7
2016-07-31,27651,16.09,77.7,84.0,75.0,8.1,0.18,Sunday,7
2016-08-01,49401,15.41,74.2,82.9,71.1,10.4,0.57,Monday,8
2016-08-02,56764,14.99,74.2,80.1,71.1,10.5,0.0,Tuesday,8
2016-08-03,57003,15.26,74.2,81.0,68.0,7.5,0.0,Wednesday,8
2016-08-04,56604,16.34,75.6,84.0,68.0,5.9,0.0,Thursday,8
2016-08-05,53297,16.14,77.4,86.0,70.0,8.1,0.0,Friday,8
2016-08-06,44213,19.82,80.8,91.0,72.0,8.8,0.0,Saturday,8
2016-08-07,43631,19.05,81.5,91.0,73.9,9.2,0.0,Sunday,8
2016-08-08,52262,15.65,80.8,89.1,73.9,7.1,0.0,Monday,8
2016-08-09,56112,14.84,80.8,89.1,75.0,6.5,0.0,Tuesday,8
2016-08-10,50114,14.84,81.5,89.1,75.0,9.3,0.01,Wednesday,8
2016-08-11,47430,14.22,86.8,97.0,75.9,7.2,0.05,Thursday,8
2016-08-12,44750,16.52,86.5,98.1,75.9,7.9,0.56,Friday,8
2016-08-13,38912,18.49,89.2,98.1,75.9,7.0,0.07,Saturday,8
2016-08-14,32961,17.4,90.7,97.0,82.0,8.6,0.0,Sunday,8
2016-08-15,49063,14.42,84.6,98.1,78.1,5.6,0.01,Monday,8
2016-08-16,50426,14.79,84.9,93.0,78.1,9.0,0.0,Tuesday,8
2016-08-17,53989,15.48,82.8,91.0,78.1,11.7,0.13,Wednesday,8
2016-08-18,53218,15.55,80.3,88.0,75.0,5.4,0.02,Thursday,8
2016-08-19,51669,16.08,81.6,89.1,75.0,6.6,0.0,Friday,8
2016-08-20,45817,21.15,79.0,89.1,75.0,6.3,0.02,Saturday,8
2016-08-21,35051,20.34,80.7,89.1,75.0,9.7,0.12,Sunday,8
2016-08-22,54404,15.15,76.0,89.1,71.1,15.1,0.13,Monday,8
2016-08-23,58674,16.09,74.3,84.0,66.9,6.4,0.0,Tuesday,8
2016-08-24,58154,15.98,78.6,89.1,66.9,6.4,0.0,Wednesday,8
2016-08-25,53487,16.08,78.6,89.1,71.1,10.6,0.0,Thursday,8
2016-08-26,52037,16.26,83.6,91.0,73.0,8.7,0.01,Friday,8
2016-08-27,45674,20.0,82.4,91.0,75.9,8.2,0.0,Saturday,8
2016-08-28,44639,19.59,80.7,89.1,73.9,6.3,0.0,Sunday,8
2016-08-29,53288,15.81,82.1,91.0,73.9,8.6,0.0,Monday,8
2016-08-30,57405,15.32,79.0,91.0,72.0,9.0,0.0,Tuesday,8
2016-08-31,57214,14.51,80.5,90.0,72.0,7.5,0.0,Wednesday,8
2016-09-01,38187,13.34,76.9,90.0,73.0,5.6,0.03,Thursday,9
2016-09-02,53007,16.31,75.0,82.9,68.0,9.2,0.31,Friday,9
2016-09-03,41630,19.12,73.5,82.9,68.0,10.8,0.0,Saturday,9
2016-09-04,46023,21.0,72.1,81.0,66.0,9.5,0.0,Sunday,9
2016-09-05,45436,19.36,73.8,84.0,66.0,10.8,0.0,Monday,9
2016-09-06,52447,14.6,77.8,84.0,66.9,15.2,0.0,Tuesday,9
2016-09-07,60500,15.66,77.2,86.0,71.6,11.2,0.01,Wednesday,9
2016-09-08,61596,14.54,79.0,88.0,72.0,6.0,0.0,Thursday,9
2016-09-09,56813,14.74,86.5,93.0,73.0,7.5,0.0,Friday,9
2016-09-10,48455,17.36,82.2,93.0,75.9,7.1,0.05,Saturday,9
2016-09-11,52245,19.23,80.6,91.0,75.9,11.5,0.0,Sunday,9
2016-09-12,61103,16.01,71.3,84.0,64.0,8.2,0.0,Monday,9
2016-09-13,64839,15.12,73.2,82.0,64.0,7.7,0.0,Tuesday,9
2016-09-14,59203,14.4,78.0,91.9,68.0,8.5,0.0,Wednesday,9
2016-09-15,67331,15.07,70.4,91.9,63.0,10.3,0.37,Thursday,9
2016-09-16,65275,15.4,68.5,75.0,63.0,6.4,0.0,Friday,9
2016-09-17,59200,19.25,69.2,78.1,64.0,6.3,0.0,Saturday,9
2016-09-18,51686,17.32,76.3,84.9,64.0,8.8,0.0,Sunday,9
2016-09-19,34217,13.57,75.2,84.9,72.0,5.9,0.31,Monday,9
2016-09-20,64891,14.96,75.4,84.0,71.1,5.1,0.47,Tuesday,9
2016-09-21,65463,14.89,77.6,84.9,71.1,4.0,0.0,Wednesday,9
2016-09-22,67810,14.73,76.8,86.0,70.0,5.8,0.0,Thursday,9
2016-09-23,65517,15.44,77.2,89.1,69.1,4.3,0.0,Friday,9
2016-09-24,53259,17.91,68.5,89.1,59.0,9.5,0.44,Saturday,9
2016-09-25,53568,18.01,64.2,72.0,57.9,6.8,0.2,Sunday,9
2016-09-26,61386,14.32,65.6,73.0,57.0,7.2,0.0,Monday,9
2016-09-27,61346,14.14,70.5,75.9,57.0,8.4,0.15,Tuesday,9
2016-09-28,59464,13.59,67.6,75.9,62.1,10.8,0.0,Wednesday,9
2016-09-29,55578,12.95,63.2,71.1,60.1,18.2,0.0,Thursday,9
2016-09-30,21381,11.51,62.1,66.9,60.1,21.8,0.0,Friday,9
2017-04-01,23849,18.6,42.2,48.0,39.0,17.2,1.78,Saturday,4
2017-04-02,39780,23.51,50.6,63.0,39.0,9.7,0.01,Sunday,4
2017-04-03,43485,18.12,56.4,63.0,43.0,7.0,0.0,Monday,4
2017-04-04,29991,16.88,50.1,63.0,45.0,11.3,1.6,Tuesday,4
2017-04-05,47636,19.63,51.7,63.0,45.0,5.4,0.03,Wednesday,4
2017-04-06,18020,16.07,46.0,53.1,42.8,12.1,0.02,Thursday,4
2017-04-07,35779,12.25,50.1,54.0,43.0,13.2,0.83,Friday,4
2017-04-08,35936,19.26,47.4,57.9,42.1,16.0,0.0,Saturday,4
2017-04-09,43896,23.3,54.4,68.0,42.1,8.8,0.0,Sunday,4
2017-04-10,50424,21.02,61.3,73.0,46.0,7.6,0.0,Monday,4
2017-04-11,57310,23.41,67.4,78.1,52.0,7.9,0.0,Tuesday,4
2017-04-12,51188,14.59,63.9,78.1,54.0,4.3,0.0,Wednesday,4
2017-04-13,52915,15.52,58.5,77.0,50.0,9.8,0.03,Thursday,4
2017-04-14,52232,19.18,57.2,66.0,50.0,7.1,0.0,Friday,4
2017-04-15,42531,19.47,57.2,66.0,50.0,8.4,0.0,Saturday,4
2017-04-16,48140,30.83,70.8,88.0,52.0,9.5,0.0,Sunday,4
2017-04-17,53247,15.31,70.9,88.0,60.1,12.2,0.0,Monday,4
2017-04-18,53809,14.7,59.2,73.0,51.1,10.2,0.0,Tuesday,4
2017-04-19,45787,12.66,50.0,64.9,46.0,11.0,0.0,Wednesday,4
2017-04-20,44264,19.71,54.4,66.0,46.0,6.7,0.19,Thursday,4
2017-04-21,39868,13.17,52.3,66.0,48.9,11.2,0.3,Friday,4
2017-04-22,34596,16.99,51.8,55.9,48.0,6.9,0.02,Saturday,4
2017-04-23,49107,20.7,54.7,64.9,48.0,7.0,0.07,Sunday,4
2017-04-24,48692,14.03,53.5,64.9,48.0,6.0,0.0,Monday,4
2017-04-25,20332,11.59,52.8,59.0,48.0,16.3,0.07,Tuesday,4
2017-04-26,37727,12.71,55.2,62.1,50.0,11.9,0.73,Wednesday,4
2017-04-27,52035,14.99,62.0,69.1,53.1,5.1,0.13,Thursday,4
2017-04-28,62199,16.74,66.6,84.9,55.0,5.9,0.01,Friday,4
2017-04-29,57701,22.42,76.9,88.0,55.0,8.8,0.06,Saturday,4
2017-04-30,42928,17.93,64.7,88.0,55.9,10.1,0.0,Sunday,4
2017-05-01,56218,15.69,55.9,73.0,50.0,9.3,0.0,Monday,5
2017-05-02,61207,17.98,70.5,78.1,50.0,12.9,0.0,Tuesday,5
2017-05-03,59252,17.57,64.3,78.1,61.0,14.1,0.0,Wednesday,5
2017-05-04,57429,16.84,57.7,66.9,51.1,8.9,0.0,Thursday,5
2017-05-05,24009,12.93,56.0,66.0,51.1,11.4,0.01,Friday,5
2017-05-06,46618,17.84,62.4,66.9,53.1,13.8,2.31,Saturday,5
2017-05-07,34293,15.37,56.1,66.9,53.1,12.2,0.01,Sunday,5
2017-05-08,51553,14.06,53.4,62.1,48.0,12.5,0.0,Monday,5
2017-05-09,56461,13.92,55.6,64.0,48.0,9.2,0.0,Tuesday,5
2017-05-10,58454,15.49,56.8,64.9,48.9,6.2,0.0,Wednesday,5
2017-05-11,57208,13.89,57.1,64.9,52.0,6.4,0.0,Thursday,5
2017-05-12,56675,14.97,56.5,64.0,52.0,6.9,0.0,Friday,5
2017-05-13,5704,19.47,53.2,55.9,48.0,11.1,0.13,Saturday,5
2017-05-14,38729,17.57,55.4,70.0,46.9,13.4,1.61,Sunday,5
2017-05-15,54715,14.22,61.7,70.0,46.9,17.8,0.01,Monday,5
2017-05-16,64504,15.44,68.8,82.9,54.0,10.3,0.0,Tuesday,5
2017-05-17,65794,17.14,79.2,93.9,59.0,6.8,0.0,Wednesday,5
2017-05-18,63753,15.25,88.1,97.0,66.0,10.1,0.0,Thursday,5
2017-05-19,62143,15.83,87.9,97.0,80.1,11.0,0.0,Friday,5
2017-05-20,47859,18.15,67.3,96.1,61.0,10.9,0.01,Saturday,5
2017-05-21,54874,21.25,62.4,71.1,57.0,7.9,0.0,Sunday,5
2017-05-22,24627,12.42,59.8,71.1,57.0,7.5,0.11,Monday,5
2017-05-23,60032,15.91,63.4,70.0,57.0,4.9,0.53,Tuesday,5
2017-05-24,60622,16.64,62.8,70.0,57.0,7.4,0.03,Wednesday,5
2017-05-25,17495,11.63,58.4,69.1,55.9,11.7,0.1,Thursday,5
2017-05-26,53768,17.63,63.5,75.9,55.9,11.1,0.89,Friday,5
2017-05-27,46534,20.08,67.4,75.9,57.0,8.0,0.12,Saturday,5
2017-05-28,46727,24.95,64.5,72.0,57.9,6.8,0.0,Sunday,5
2017-05-29,26322,15.23,59.1,71.1,55.9,9.5,0.13,Monday,5
2017-05-30,50194,14.6,58.3,64.0,55.0,7.6,0.03,Tuesday,5
2017-05-31,59495,15.22,63.1,78.1,55.0,6.6,0.08,Wednesday,5
2017-06-01,67403,15.79,69.4,82.0,57.9,6.9,0.05,Thursday,6
2017-06-02,66907,16.27,70.6,82.0,60.1,8.8,0.0,Friday,6
2017-06-03,56264,19.4,66.1,79.0,59.0,9.2,0.0,Saturday,6
2017-06-04,40138,17.71,66.0,73.9,59.0,6.3,0.0,Sunday,6
2017-06-05,55883,15.64,61.8,71.1,59.0,7.9,0.06,Monday,6
2017-06-06,41268,12.38,58.0,66.9,55.0,11.5,0.02,Tuesday,6
2017-06-07,64453,15.88,58.6,70.0,52.0,8.0,0.03,Wednesday,6
2017-06-08,62653,15.59,63.9,71.1,52.0,5.4,0.0,Thursday,6
2017-06-09,66506,19.49,66.7,82.9,55.9,7.2,0.0,Friday,6
2017-06-10,57087,21.41,78.1,88.0,55.9,7.6,0.0,Saturday,6
2017-06-11,51427,20.41,83.7,93.9,66.9,9.0,0.0,Sunday,6
2017-06-12,57871,15.69,86.7,96.1,75.0,8.5,0.0,Monday,6
2017-06-13,60921,15.21,89.7,100.9,75.9,8.5,0.0,Tuesday,6
2017-06-14,60513,17.42,78.8,93.9,71.6,7.8,0.48,Wednesday,6
2017-06-15,64763,18.41,70.7,82.9,64.0,8.1,0.02,Thursday,6
2017-06-16,56403,16.59,65.6,75.9,63.0,9.1,0.0,Friday,6
2017-06-17,34900,18.48,67.0,73.9,63.0,7.0,0.0,Saturday,6
2017-06-18,49472,22.72,75.3,84.0,64.0,8.8,1.26,Sunday,6
2017-06-19,38310,16.13,78.5,87.1,70.0,11.1,0.0,Monday,6
2017-06-20,64673,17.39,76.9,87.1,70.0,11.0,1.23,Tuesday,6
2017-06-21,67218,17.45,80.3,87.1,70.0,8.7,0.01,Wednesday,6
2017-06-22,66308,17.51,77.1,87.1,68.0,7.6,0.0,Thursday,6
2017-06-23,55323,16.4,81.2,87.1,68.0,9.3,0.0,Friday,6
2017-06-24,52153,20.71,79.5,87.1,70.0,10.0,0.96,Saturday,6
2017-06-25,54655,23.2,78.2,86.0,70.0,7.1,0.18,Sunday,6
2017-06-26,62669,20.13,74.0,84.0,66.9,9.0,0.0,Monday,6
2017-06-27,64767,16.47,71.2,81.0,62.1,7.7,0.16,Tuesday,6
2017-06-28,67752,19.71,71.5,81.0,62.1,10.1,0.0,Wednesday,6
2017-06-29,64272,17.41,76.2,82.9,64.0,10.9,0.0,Thursday,6
2017-06-30,58662,19.61,80.2,89.1,69.1,11.7,0.0,Friday,6
2017-07-01,36737,23.08,79.0,89.1,73.9,9.4,0.0,Saturday,7
2017-07-02,43036,26.9,79.8,91.0,73.0,7.4,0.07,Sunday,7
2017-07-03,48193,21.41,83.3,91.0,73.0,7.2,0.0,Monday,7
2017-07-04,49924,25.36,77.8,90.0,70.0,4.2,0.12,Tuesday,7
2017-07-05,60321,18.01,76.7,87.1,70.0,7.6,0.0,Wednesday,7
2017-07-06,62147,17.69,74.5,84.9,69.1,7.1,0.0,Thursday,7
2017-07-07,44068,15.8,72.4,82.0,68.0,8.4,0.01,Friday,7
2017-07-08,55015,20.28,78.5,87.1,68.0,7.5,2.13,Saturday,7
2017-07-09,57118,20.4,76.3,87.1,70.0,8.5,0.0,Sunday,7
2017-07-10,60907,16.57,78.7,88.0,70.0,8.0,0.0,Monday,7
2017-07-11,61671,15.85,80.5,89.1,72.0,8.5,0.0,Tuesday,7
2017-07-12,61786,15.49,84.2,91.0,75.0,9.1,0.0,Wednesday,7
2017-07-13,56475,17.33,86.0,93.9,78.1,9.1,0.0,Thursday,7
2017-07-14,31851,16.52,69.8,93.9,64.9,8.4,0.01,Friday,7
2017-07-15,56499,19.0,73.7,86.0,64.9,6.9,0.47,Saturday,7
2017-07-16,56833,21.49,78.0,86.0,66.9,6.6,0.01,Sunday,7
2017-07-17,62555,16.64,80.1,87.1,71.1,7.2,0.0,Monday,7
2017-07-18,66234,16.66,80.5,88.0,75.0,7.9,0.0,Tuesday,7
2017-07-19,63915,16.22,84.8,93.9,75.9,7.6,0.0,Wednesday,7
2017-07-20,59663,15.19,87.2,98.1,77.0,5.0,0.0,Thursday,7
2017-07-21,60072,15.76,84.4,98.1,77.0,8.7,0.0,Friday,7
2017-07-22,48011,18.97,85.3,93.9,77.0,7.5,0.0,Saturday,7
2017-07-23,46942,17.48,76.4,91.0,72.0,5.4,0.6,Sunday,7
2017-07-24,43792,15.02,70.2,80.1,64.0,11.1,0.46,Monday,7
2017-07-25,65336,14.88,65.8,73.0,62.1,9.1,0.45,Tuesday,7
2017-07-26,70323,16.08,70.5,78.1,62.1,7.5,0.0,Wednesday,7
2017-07-27,65769,14.64,72.2,78.1,64.9,7.9,0.0,Thursday,7
2017-07-28,63899,15.27,76.9,84.0,66.9,5.8,0.0,Friday,7
2017-07-29,52947,17.36,73.3,84.0,68.0,13.2,0.0,Saturday,7
2017-07-30,59342,19.03,72.9,82.0,66.0,7.0,0.0,Sunday,7
2017-07-31,64218,14.7,77.7,89.1,66.0,5.3,0.0,Monday,7
2017-08-01,66677,17.67,81.3,91.0,70.0,5.1,0.0,Tuesday,8
2017-08-02,56184,20.03,79.6,91.0,69.1,6.1,0.0,Wednesday,8
2017-08-03,66149,19.16,76.2,88.0,69.1,6.2,0.08,Thursday,8
2017-08-04,56394,18.54,78.1,87.1,70.0,10.0,0.1,Friday,8
2017-08-05,58971,24.42,76.3,84.9,70.0,10.0,0.82,Saturday,8
2017-08-06,56476,22.55,72.0,80.1,66.0,10.9,0.16,Sunday,8
2017-08-07,23395,12.29,70.2,78.1,66.0,5.8,0.0,Monday,8
2017-08-08,65233,18.12,70.3,80.1,64.9,7.1,0.43,Tuesday,8
2017-08-09,67884,21.83,76.5,84.9,64.9,5.2,0.0,Wednesday,8
2017-08-10,66249,16.36,77.5,86.0,68.0,6.0,0.0,Thursday,8
2017-08-11,63140,19.48,75.9,86.0,71.1,7.7,0.0,Friday,8
2017-08-12,60540,23.13,71.8,82.0,64.9,5.9,0.17,Saturday,8
2017-08-13,57518,21.75,76.8,84.9,64.9,8.0,0.16,Sunday,8
2017-08-14,61482,23.3,76.6,84.9,71.1,5.8,0.0,Monday,8
2017-08-15,52461,15.56,73.2,77.0,69.1,5.3,0.32,Tuesday,8
2017-08-16,68436,17.92,76.8,86.0,69.1,4.8,0.12,Wednesday,8
2017-08-17,66656,17.59,76.4,86.0,70.0,7.0,0.0,Thursday,8
2017-08-18,36620,17.12,77.3,82.9,70.0,7.7,0.01,Friday,8
2017-08-19,62442,24.2,80.1,89.1,73.0,7.5,0.9,Saturday,8
2017-08-20,55442,20.31,78.7,89.1,71.1,10.4,0.0,Sunday,8
2017-08-21,61059,18.41,80.8,88.0,71.1,6.7,0.0,Monday,8
2017-08-22,60541,19.69,81.5,91.0,75.0,8.6,0.0,Tuesday,8
2017-08-23,65070,20.26,78.2,84.0,73.4,11.1,0.25,Wednesday,8
2017-08-24,66307,20.0,75.2,82.0,69.1,6.8,0.02,Thursday,8
2017-08-25,64217,16.99,72.3,81.0,66.0,6.0,0.0,Friday,8
2017-08-26,50109,19.14,71.0,78.1,64.0,5.7,0.0,Saturday,8
2017-08-27,54598,22.6,70.2,77.0,64.0,7.1,0.0,Sunday,8
2017-08-28,60886,16.82,69.8,77.0,64.0,9.3,0.0,Monday,8
2017-08-29,35152,14.88,66.5,75.0,64.0,11.6,0.0,Tuesday,8
2017-08-30,65329,16.34,67.5,80.1,61.0,10.6,0.32,Wednesday,8
2017-08-31,64881,15.47,74.0,82.0,61.0,9.8,0.01,Thursday,8
2017-09-01,54881,16.9,65.4,82.0,55.9,10.7,0.0,Friday,9
2017-09-02,37812,21.4,63.2,72.0,55.9,7.9,0.0,Saturday,9
2017-09-03,30955,20.1,62.6,72.0,55.9,9.8,0.79,Sunday,9
2017-09-04,55285,22.74,71.3,82.0,59.0,11.2,0.4,Monday,9
2017-09-05,65445,17.34,76.4,84.9,64.0,8.8,0.0,Tuesday,9
2017-09-06,42295,13.88,69.9,84.9,62.1,7.0,0.0,Wednesday,9
2017-09-07,69519,16.87,65.4,73.0,60.8,8.3,0.44,Thursday,9
2017-09-08,69574,15.89,67.5,75.0,61.0,10.6,0.0,Friday,9
2017-09-09,60155,18.97,63.7,73.0,57.9,9.1,0.0,Saturday,9
2017-09-10,60711,18.79,65.0,73.0,59.0,9.7,0.0,Sunday,9
2017-09-11,71917,16.35,67.7,78.1,59.0,5.1,0.0,Monday,9
2017-09-12,74580,15.46,71.9,82.0,59.0,2.9,0.0,Tuesday,9
2017-09-13,69566,16.06,74.0,84.0,63.0,4.9,0.0,Wednesday,9
2017-09-14,72071,14.62,75.1,84.0,66.9,7.0,0.02,Thursday,9
2017-09-15,72297,17.25,76.6,82.9,70.0,6.3,0.0,Friday,9
2017-09-16,61036,18.35,74.2,82.0,69.1,5.8,0.0,Saturday,9
2017-09-17,59967,18.68,72.8,81.0,69.1,5.1,0.0,Sunday,9
2017-09-18,64130,14.66,70.6,81.0,68.0,8.7,0.0,Monday,9
2017-09-19,57910,13.97,72.3,78.1,68.0,13.7,0.0,Tuesday,9
2017-09-20,71150,15.33,73.9,78.1,69.1,13.3,0.19,Wednesday,9
2017-09-21,67742,15.09,75.8,79.0,71.1,10.2,0.0,Thursday,9
